r_pc,theta_rad,nu_Lsun_pc3,Sigma_Lsun_pc2,Lenc_frac,geometry,source_surface_brightness_csv,galaxy,source,preferred_profile,radius_type,q_axis_ratio,ellipticity,Ltot_Lsun,n_radial,n_theta
40.96411787810358,1.5707963267948966,0.016074568531649024,5.036456915980278,0.03877632963930415,spherical_shell_grid,Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,Draco,Odenkirchen_et_al_2001_Table_3,S2,elliptical_major_axis,0.69,0.31,270000.0,29,32
53.42147803076389,0.0,0.01209643793972877,4.953530286855437,0.06350615235330218,spherical_shell_grid,Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,Draco,Odenkirchen_et_al_2001_Table_3,S2,elliptical_major_axis,0.69,0.31,270000.0,29,32
53.42147803076389,0.050670849251448276,0.01209643793972877,4.953530286855437,0.06350615235330218,spherical_shell_grid,Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,Draco,Odenkirchen_et_al_2001_Table_3,S2,elliptical_major_axis,0.69,0.31,270000.0,29,32
53.42147803076389,0.10134169850289655,0.01209643793972877,4.953530286855437,0.06350615235330218,spherical_shell_grid,Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,Draco,Odenkirchen_et_al_2001_Table_3,S2,elliptical_major_axis,0.69,0.31,270000.0,29,32
53.42147803076389,0.15201254775434483,0.01209643793972877,4.953530286855437,0.06350615235330218,spherical_shell_grid,Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,Draco,Odenkirchen_et_al_2001_Table_3,S2,elliptical_major_axis,0.69,0.31,270000.0,29,32
53.42147803076389,0.2026833970057931,0.01209643793972877,4.953530286855437,0.06350615235330218,spherical_shell_grid,Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,Draco,Odenkirchen_et_al_2001_Table_3,S2,elliptical_major_axis,0.69,0.31,270000.0,29,32
53.42147803076389,0.2533542462572414,0.01209643793972877,4.953530286855437,0.06350615235330218,spherical_shell_grid,Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,Draco,Odenkirchen_et_al_2001_Table_3,S2,elliptical_major_axis,0.69,0.31,270000.0,29,32
53.42147803076389,0.30402509550868967,0.01209643793972877,4.953530286855437,0.06350615235330218,spherical_shell_grid,Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,Draco,Odenkirchen_et_al_2001_Table_3,S2,elliptical_major_axis,0.69,0.31,270000.0,29,32
53.42147803076389,0.35469594476013794,0.01209643793972877,4.953530286855437,0.06350615235330218,spherical_shell_grid,Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,Draco,Odenkirchen_et_al_2001_Table_3,S2,elliptical_major_axis,0.69,0.31,270000.0,29,32
53.42147803076389,0.4053667940115862,0.01209643793972877,4.953530286855437,0.06350615235330218,spherical_shell_grid,Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,Draco,Odenkirchen_et_al_2001_Table_3,S2,elliptical_major_axis,0.69,0.31,270000.0,29,32
