ra,dec,vlos,vlos_err,src,id,ruwe,parallax,parallax_err,pmra,pmra_err,pmdec,pmdec_err,x_pc,y_pc,r_pc,has_vlos,preprocess_mode,R_deg,R_pc
260.01526533023,57.963838818,-290.5199890136719,1.75,walker+2023 (hectocat),,,,,,,,,-25.67090955535459,64.38432637358903,69.31332541423784,True,dwarf,0.05224990618825995,69.30690016009052
260.14717293447,57.90203714061,-291.7300109863281,0.2399999946355819,walker+2023 (hectocat),,,,,,,,,67.26771729332589,-17.592522908434383,69.53015642250924,True,dwarf,0.05242726964570614,69.54216395928243
260.1256937072,57.88030023898,-289.79998779296875,2.549999952316284,walker+2023 (hectocat),,,,,,,,,52.134018976653145,-46.4254411079752,69.80886417016183,True,dwarf,0.0526426275412029,69.82782548962285
260.1410875,57.89202888889,-289.3999938964844,2.470000028610229,walker+2023 (hectocat),,,,,,,,,62.98008030168097,-30.86797071948677,70.13787943148321,True,dwarf,0.05289017913260706,70.15619035535298
260.02354804456,57.96622828938,-291.7699890136719,1.9700000286102293,walker+2023 (hectocat),,,,,,,,,-19.835126994930643,67.55384123879438,70.40563705429602,True,dwarf,0.05307524780206819,70.401674734806
260.14245475835,57.89219004336,-286.2699890136719,0.3000000119209289,walker+2023 (hectocat),,,,,,,,,63.94341455618877,-30.65420733544588,70.91149901439906,True,dwarf,0.0534735773248552,70.93003902252636
260.00405045591,57.96255321167,-297.19000244140625,1.4600000381469729,walker+2023 (hectocat),,,,,,,,,-33.572614886072,62.67903355952864,71.10402040844822,True,dwarf,0.053596877848250186,71.09359103032965
259.97742346152,57.95183403117,-298.4100036621094,0.5799999833106995,walker+2023 (hectocat),,,,,,,,,-52.33329445393967,48.46057410365212,71.32461672423001,True,dwarf,0.05375631923780642,71.30508209841969
260.09886732498,57.9633162473,-325.6199951171875,0.9700000286102296,walker+2023 (hectocat),,,,,,,,,33.23285599053529,63.691162347597086,71.84000889807591,True,dwarf,0.054151847695308744,71.82973091244469
260.08039153984,57.9674259783,-302.07000732421875,1.7999999523162842,walker+2023 (hectocat),,,,,,,,,20.21530396419025,69.142515984014,72.0371156485616,True,dwarf,0.05430508952768792,72.03299857648194
260.11339772522,57.95941306078,-295.1600036621094,1.3700000047683716,walker+2023 (hectocat),,,,,,,,,43.47059363766174,58.51377968450589,72.89413504650159,True,dwarf,0.05494228869653091,72.87821156151533
260.14822396066,57.93551804012,-286.6400146484375,1.2799999713897705,walker+2023 (hectocat),,,,,,,,,68.00824268941945,26.818223997961965,73.1049807612849,True,dwarf,0.05509981831039193,73.08716675429186
259.95925907257,57.88754463969,-304.25,2.5,walker+2023 (hectocat),,,,,,,,,-65.13144491906563,-36.81610410900582,74.81664680410661,True,dwarf,0.05642016644363697,74.83854284131604
260.00638504867,57.96648649443,-288.0599975585937,1.3799999952316284,walker+2023 (hectocat),,,,,,,,,-31.92772226127225,67.89633738715395,75.02860840628179,True,dwarf,0.056556155294417154,75.01892528391697
260.12367994525,57.87272525132,-297.0599975585937,4.420000076293945,walker+2023 (hectocat),,,,,,,,,50.715175298026125,-56.47328524330853,75.9029706380561,True,dwarf,0.05723776371447565,75.9230449305066
260.15938867166,57.91340185942,-290.4100036621094,0.8799999952316284,walker+2023 (hectocat),,,,,,,,,75.87460426485697,-2.5177890117991097,75.91636736472964,True,dwarf,0.057234233997407964,75.918362936485
260.04367646207,57.9724415654,-286.19000244140625,1.7100000381469729,walker+2023 (hectocat),,,,,,,,,-5.653173689108632,75.79544265399107,76.00597015941366,True,dwarf,0.05730002818182046,76.00563564763134
259.95849387583,57.94461536283,-273.1000061035156,0.5199999809265137,walker+2023 (hectocat),,,,,,,,,-65.67058240617054,38.8853698128111,76.31970505082364,True,dwarf,0.057519411075026054,76.29663613711448
260.15972496066,57.92561859611,-286.07000732421875,0.9800000190734864,walker+2023 (hectocat),,,,,,,,,76.11154464494759,13.687104199027187,77.33242560268543,True,dwarf,0.058292165951031205,77.32165702129639
260.14794265633,57.88719490056,-302.2799987792969,1.350000023841858,walker+2023 (hectocat),,,,,,,,,67.8100430608884,-37.280015658963,77.38217822891822,True,dwarf,0.058355309742835884,77.40541411855449
259.94976553664,57.93743114272,-286.5899963378906,1.950000047683716,walker+2023 (hectocat),,,,,,,,,-71.82034051655077,29.355859384653904,77.58819363875459,True,dwarf,0.05847765786423475,77.56770281250952
260.03149205239,57.9737139057,-292.8699951171875,0.7799999713897705,walker+2023 (hectocat),,,,,,,,,-14.237988121497096,77.48313873949897,78.78043598935169,True,dwarf,0.05939034976675673,78.77834319791229
259.94059607255,57.90769447435,-295.4800109863281,1.2200000286102295,walker+2023 (hectocat),,,,,,,,,-78.28090362333812,-10.088351259240902,78.92828835858649,True,dwarf,0.059509581640840706,78.93649834489503
260.00812419231,57.85842157717,-308.8399963378906,0.3600000143051147,walker+2023 (hectocat),,,,,,,,,-30.702367417445785,-75.4463971311079,81.45424608392544,True,dwarf,0.061414596573723855,81.46340584365873
260.16332610135,57.93261253917,-288.0599975585937,1.9800000190734863,walker+2023 (hectocat),,,,,,,,,78.64881361245858,22.96422159017375,81.9328466238654,True,dwarf,0.06175477931978355,81.91464132592726
260.08048586289,57.85540837115,-277.19000244140625,1.2400000095367432,walker+2023 (hectocat),,,,,,,,,20.281761503161064,-79.44326495394449,81.99135439919097,True,dwarf,0.06181576506342441,81.99553587969883
259.95880797532,57.95286697584,-282.70001220703125,1.2400000095367432,walker+2023 (hectocat),,,,,,,,,-65.44927617095509,49.830723800320165,82.2600072074258,True,dwarf,0.06199460958737732,82.23276423990148
259.95571317876,57.95390522013,-276.0199890136719,4.409999847412109,walker+2023 (hectocat),,,,,,,,,-67.62978838873919,51.20790317914814,84.82946201356373,True,dwarf,0.06393038548381967,84.80047462589994
260.12892893024,57.96492134027,-290.79998779296875,1.2999999523162842,walker+2023 (hectocat),,,,,,,,,54.41347199694746,65.82023828926165,85.3998226181868,True,dwarf,0.06436416821448163,85.375865829414
259.99054265537,57.8596703357,-317.4200134277344,2.069999933242798,walker+2023 (hectocat),,,,,,,,,-43.089855693855256,-73.78998108986411,85.44996765920847,True,dwarf,0.0644327134157551,85.46678762751249
260.08459400449,57.97745184661,-287.0799865722656,1.0299999713897705,walker+2023 (hectocat),,,,,,,,,23.17624997031296,82.4413313249579,85.63709285886529,True,dwarf,0.06455701314327948,85.63166502986455
260.16798252873,57.9344255606,-317.8999938964844,3.400000095367432,walker+2023 (hectocat),,,,,,,,,81.92960981229528,25.3691042857378,85.76743214213418,True,dwarf,0.06464364886831783,85.7465830073992
260.16643214201,57.89327801148,-296.57000732421875,2.970000028610229,walker+2023 (hectocat),,,,,,,,,80.83724812722366,-29.21107177078408,85.95316980065496,True,dwarf,0.06481695171225554,85.9764606048627
259.92753917555,57.91374258078,-296.79998779296875,1.3799999952316284,walker+2023 (hectocat),,,,,,,,,-87.48044966222092,-2.065839084926857,87.5048385189595,True,dwarf,0.06597060339753107,87.50672214988488
260.16508234463,57.88546706981,-290.3599853515625,1.870000004768372,walker+2023 (hectocat),,,,,,,,,79.88621641265907,-39.57189715732312,89.15011282864401,True,dwarf,0.06723194051590395,89.17982306256992
259.92413057252,57.91259628557,-274.07000732421875,1.0199999809265137,walker+2023 (hectocat),,,,,,,,,-89.88206166102185,-3.5863426316220526,89.95358170693996,True,dwarf,0.06781780889586887,89.95694831081212
