vcirc,r_s,MBH,ML,chi2,reward,status,proposal_id,refine_passes,chi2_losvd,chi2_light,chi2_total,chi2_inner,chi2_outer,N_inner,N_outer,N_nonzero_weights,effective_N_orbits,max_weight_fraction,halo_type,weight_mode,weight_solver_mode,losvd_score_mode,alphat,halo_q_axis_ratio,karl_halo_params_active
7.709968642709263,7551.6667278339,0.0,3.267001834159252,112.62149175347803,-112.12149175347803,pass_halo_only,2.0,0.0,112.62149175347803,47.11995405507513,126.75747797000056,56.04607625937229,56.57541549410573,32.0,32.0,4288.0,447.2165686691833,0.026869789138326928,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
7.709968642709263,7551.6667278339,2000000.0,3.267001834159252,110.47458077034267,-109.97458077034267,pass_bh_up,2.0,0.0,110.47458077034267,47.62523994049582,124.76215275249142,56.04790139536564,54.42667937497708,32.0,32.0,3734.0,177.81172786484956,0.06357723921403084,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
7.709968642709263,7551.6667278339,883879.1836895436,3.267001834159252,111.50122682204345,-111.00122682204345,pass_bh_down,2.0,0.0,111.50122682204345,47.6085569222886,125.78379389873002,55.242568017039495,56.25865880500399,32.0,32.0,3353.0,383.60465245614125,0.02520796087627535,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
15.419937285418525,7551.6667278339,1767758.3673790873,3.267001834159252,110.85966547106251,-110.35966547106251,pass_halo_up,2.0,0.0,110.85966547106251,47.3584892696997,125.06721225197242,56.17787001679105,54.68179545427142,32.0,32.0,2885.0,475.24683734866517,0.031470887282498465,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
3.8549843213546313,7551.6667278339,1767758.3673790873,3.267001834159252,111.10149610513417,-110.60149610513417,pass_halo_down,2.0,0.0,111.10149610513417,47.941421124121504,125.48392244237063,55.644925150689026,55.4565709544451,32.0,32.0,3529.0,162.19242891731028,0.05249399439972284,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
7.709968642709263,7551.6667278339,1767758.3673790873,6.534003668318504,111.49404688454638,-110.99404688454638,pass_ml_up,2.0,0.0,111.49404688454638,47.68312492372986,125.79898436166533,57.05842958699965,54.43561729754673,32.0,32.0,3384.0,205.29641882672823,0.05297179704171444,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
7.709968642709263,7551.6667278339,1767758.3673790873,1.633500917079626,113.28635942534103,-112.78635942534103,pass_ml_down,2.0,0.0,113.28635942534103,47.63768174813682,127.57766394978208,56.4486320609339,56.837727364407144,32.0,32.0,3589.0,431.3870214018292,0.028524614550290192,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
20.116393150467793,6470.107070039729,1447254.3383541347,15.024758961322732,109.50112037826248,-109.00112037826248,pass_full,3.0,0.0,109.50112037826248,47.40220587564383,123.72178214095564,55.56187420667277,53.9392461715897,32.0,32.0,3381.0,628.618688635288,0.022321803874470518,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
20.116393150467793,6470.107070039729,0.0,15.024758961322732,98.89128936412958,-98.39128936412958,pass_halo_only,3.0,0.0,98.89128936412958,45.83995971520889,112.64327727869224,50.58334012241529,48.30794924171428,32.0,32.0,1691.0,563.1363173122169,0.02262431119075416,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
20.116393150467793,6470.107070039729,2000000.0,15.024758961322732,110.55931081738495,-110.05931081738495,pass_bh_up,3.0,0.0,110.55931081738495,47.35566064399549,124.7660090105836,56.590614829801574,53.96869598758341,32.0,32.0,3209.0,693.884308732197,0.01750015525860183,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
